x y z strike dip rake shear normal coulomb
(km) (km) (km) (deg) (deg) (deg) (bar) (bar) (bar)
  -30.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.1387   -0.0530    0.1175
  -30.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.1300   -0.0512    0.1095
  -30.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.1289   -0.0580    0.1057
  -30.0000   -5.0000  -10.0000   30.0  90.0   180.0    0.1265   -0.0497    0.1066
  -30.0000    0.0000  -10.0000   30.0  90.0   180.0    0.1343   -0.0373    0.1194
  -30.0000    5.0000  -10.0000   30.0  90.0   180.0    0.1442   -0.0356    0.1300
  -30.0000   10.0000  -10.0000   30.0  90.0   180.0    0.1458   -0.0462    0.1273
  -30.0000   15.0000  -10.0000   30.0  90.0   180.0    0.1346   -0.0629    0.1095
  -30.0000   20.0000  -10.0000   30.0  90.0   180.0    0.1131   -0.0792    0.0815
  -30.0000   25.0000  -10.0000   30.0  90.0   180.0    0.0861   -0.0912    0.0496
  -30.0000   30.0000  -10.0000   30.0  90.0   180.0    0.0582   -0.0980    0.0189
  -30.0000   35.0000  -10.0000   30.0  90.0   180.0    0.0324   -0.1003   -0.0078
  -30.0000   40.0000  -10.0000   30.0  90.0   180.0    0.0103   -0.0990   -0.0293
  -30.0000   45.0000  -10.0000   30.0  90.0   180.0   -0.0075   -0.0953   -0.0457
  -30.0000   50.0000  -10.0000   30.0  90.0   180.0   -0.0212   -0.0902   -0.0573
  -30.0000   55.0000  -10.0000   30.0  90.0   180.0   -0.0312   -0.0844   -0.0650
  -30.0000   60.0000  -10.0000   30.0  90.0   180.0   -0.0382   -0.0782   -0.0694
  -30.0000   65.0000  -10.0000   30.0  90.0   180.0   -0.0426   -0.0720   -0.0714
  -30.0000   70.0000  -10.0000   30.0  90.0   180.0   -0.0451   -0.0660   -0.0715
  -30.0000   75.0000  -10.0000   30.0  90.0   180.0   -0.0461   -0.0604   -0.0703
  -30.0000   80.0000  -10.0000   30.0  90.0   180.0   -0.0460   -0.0551   -0.0680
  -30.0000   85.0000  -10.0000   30.0  90.0   180.0   -0.0451   -0.0502   -0.0652
  -30.0000   90.0000  -10.0000   30.0  90.0   180.0   -0.0437   -0.0457   -0.0619
  -30.0000   95.0000  -10.0000   30.0  90.0   180.0   -0.0419   -0.0416   -0.0585
  -30.0000  100.0000  -10.0000   30.0  90.0   180.0   -0.0398   -0.0378   -0.0550
  -25.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0050    0.0183    0.0024
  -25.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0030    0.0213    0.0055
  -25.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0004    0.0246    0.0095
  -25.0000  -85.0000  -10.0000   30.0  90.0   180.0    0.0030    0.0284    0.0143
  -25.0000  -80.0000  -10.0000   30.0  90.0   180.0    0.0073    0.0324    0.0203
  -25.0000  -75.0000  -10.0000   30.0  90.0   180.0    0.0128    0.0366    0.0275
  -25.0000  -70.0000  -10.0000   30.0  90.0   180.0    0.0197    0.0409    0.0360
  -25.0000  -65.0000  -10.0000   30.0  90.0   180.0    0.0282    0.0449    0.0462
  -25.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0387    0.0483    0.0580
  -25.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0512    0.0505    0.0714
  -25.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0661    0.0506    0.0863
  -25.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0831    0.0477    0.1022
  -25.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.1020    0.0407    0.1183
  -25.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.1219    0.0286    0.1333
  -25.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.1418    0.0110    0.1462
  -25.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.1616   -0.0113    0.1571
  -25.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.1979   -0.0331    0.1846
  -25.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.2191   -0.0717    0.1904
  -25.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.1610   -0.1017    0.1203
  -25.0000   -5.0000  -10.0000   30.0  90.0   180.0    0.1598   -0.0657    0.1336
  -25.0000    0.0000  -10.0000   30.0  90.0   180.0    0.1710   -0.0474    0.1520
  -25.0000    5.0000  -10.0000   30.0  90.0   180.0    0.1796   -0.0473    0.1607
  -25.0000   10.0000  -10.0000   30.0  90.0   180.0    0.1724   -0.0613    0.1479
  -25.0000   15.0000  -10.0000   30.0  90.0   180.0    0.1485   -0.0786    0.1171
  -25.0000   20.0000  -10.0000   30.0  90.0   180.0    0.1147   -0.0921    0.0778
  -25.0000   25.0000  -10.0000   30.0  90.0   180.0    0.0783   -0.0993    0.0386
  -25.0000   30.0000  -10.0000   30.0  90.0   180.0    0.0446   -0.1009    0.0042
  -25.0000   35.0000  -10.0000   30.0  90.0   180.0    0.0160   -0.0983   -0.0233
  -25.0000   40.0000  -10.0000   30.0  90.0   180.0   -0.0066   -0.0933   -0.0439
  -25.0000   45.0000  -10.0000   30.0  90.0   180.0   -0.0236   -0.0871   -0.0584
  -25.0000   50.0000  -10.0000   30.0  90.0   180.0   -0.0357   -0.0805   -0.0679
  -25.0000   55.0000  -10.0000   30.0  90.0   180.0   -0.0439   -0.0739   -0.0734
  -25.0000   60.0000  -10.0000   30.0  90.0   180.0   -0.0490   -0.0675   -0.0760
  -25.0000   65.0000  -10.0000   30.0  90.0   180.0   -0.0517   -0.0616   -0.0763
  -25.0000   70.0000  -10.0000   30.0  90.0   180.0   -0.0526   -0.0561   -0.0751
  -25.0000   75.0000  -10.0000   30.0  90.0   180.0   -0.0523   -0.0511   -0.0727
  -25.0000   80.0000  -10.0000   30.0  90.0   180.0   -0.0510   -0.0465   -0.0696
  -25.0000   85.0000  -10.0000   30.0  90.0   180.0   -0.0491   -0.0423   -0.0661
  -25.0000   90.0000  -10.0000   30.0  90.0   180.0   -0.0469   -0.0386   -0.0623
  -25.0000   95.0000  -10.0000   30.0  90.0   180.0   -0.0444   -0.0351   -0.0585
  -25.0000  100.0000  -10.0000   30.0  90.0   180.0   -0.0418   -0.0321   -0.0546
  -20.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0118    0.0166   -0.0051
  -20.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0106    0.0197   -0.0028
  -20.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0090    0.0233    0.0003
  -20.0000  -85.0000  -10.0000   30.0  90.0   180.0   -0.0066    0.0274    0.0043
  -20.0000  -80.0000  -10.0000   30.0  90.0   180.0   -0.0034    0.0320    0.0094
  -20.0000  -75.0000  -10.0000   30.0  90.0   180.0    0.0009    0.0370    0.0157
  -20.0000  -70.0000  -10.0000   30.0  90.0   180.0    0.0067    0.0424    0.0236
  -20.0000  -65.0000  -10.0000   30.0  90.0   180.0    0.0141    0.0479    0.0333
  -20.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0236    0.0533    0.0449
  -20.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0356    0.0579    0.0588
  -20.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0506    0.0609    0.0750
  -20.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0687    0.0614    0.0933
  -20.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0902    0.0576    0.1132
  -20.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.1144    0.0480    0.1336
  -20.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.1406    0.0306    0.1529
  -20.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.1677    0.0048    0.1696
  -20.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.1985   -0.0245    0.1887
  -20.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.2387    0.0190    0.2463
  -20.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.2803   -0.0568    0.2575
  -20.0000   -5.0000  -10.0000   30.0  90.0   180.0    0.2128   -0.0609    0.1885
  -20.0000    0.0000  -10.0000   30.0  90.0   180.0    0.2153   -0.0430    0.1981
  -20.0000    5.0000  -10.0000   30.0  90.0   180.0    0.2194   -0.0496    0.1996
  -20.0000   10.0000  -10.0000   30.0  90.0   180.0    0.1976   -0.0658    0.1713
  -20.0000   15.0000  -10.0000   30.0  90.0   180.0    0.1579   -0.0806    0.1256
  -20.0000   20.0000  -10.0000   30.0  90.0   180.0    0.1114   -0.0897    0.0755
  -20.0000   25.0000  -10.0000   30.0  90.0   180.0    0.0669   -0.0920    0.0301
  -20.0000   30.0000  -10.0000   30.0  90.0   180.0    0.0293   -0.0892   -0.0064
  -20.0000   35.0000  -10.0000   30.0  90.0   180.0   -0.0002   -0.0835   -0.0336
  -20.0000   40.0000  -10.0000   30.0  90.0   180.0   -0.0220   -0.0765   -0.0526
  -20.0000   45.0000  -10.0000   30.0  90.0   180.0   -0.0372   -0.0695   -0.0650
  -20.0000   50.0000  -10.0000   30.0  90.0   180.0   -0.0473   -0.0629   -0.0725
  -20.0000   55.0000  -10.0000   30.0  90.0   180.0   -0.0535   -0.0570   -0.0763
  -20.0000   60.0000  -10.0000   30.0  90.0   180.0   -0.0567   -0.0517   -0.0774
  -20.0000   65.0000  -10.0000   30.0  90.0   180.0   -0.0578   -0.0470   -0.0766
  -20.0000   70.0000  -10.0000   30.0  90.0   180.0   -0.0574   -0.0429   -0.0746
  -20.0000   75.0000  -10.0000   30.0  90.0   180.0   -0.0559   -0.0391   -0.0716
  -20.0000   80.0000  -10.0000   30.0  90.0   180.0   -0.0538   -0.0358   -0.0681
  -20.0000   85.0000  -10.0000   30.0  90.0   180.0   -0.0512   -0.0328   -0.0643
  -20.0000   90.0000  -10.0000   30.0  90.0   180.0   -0.0483   -0.0300   -0.0604
  -20.0000   95.0000  -10.0000   30.0  90.0   180.0   -0.0454   -0.0276   -0.0564
  -20.0000  100.0000  -10.0000   30.0  90.0   180.0   -0.0425   -0.0253   -0.0526
  -15.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0185    0.0135   -0.0131
  -15.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0183    0.0166   -0.0117
  -15.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0177    0.0201   -0.0096
  -15.0000  -85.0000  -10.0000   30.0  90.0   180.0   -0.0165    0.0242   -0.0068
  -15.0000  -80.0000  -10.0000   30.0  90.0   180.0   -0.0145    0.0289   -0.0029
  -15.0000  -75.0000  -10.0000   30.0  90.0   180.0   -0.0116    0.0342    0.0021
  -15.0000  -70.0000  -10.0000   30.0  90.0   180.0   -0.0074    0.0401    0.0087
  -15.0000  -65.0000  -10.0000   30.0  90.0   180.0   -0.0015    0.0464    0.0170
  -15.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0065    0.0528    0.0276
  -15.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0171    0.0590    0.0407
  -15.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0310    0.0641    0.0567
  -15.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0490    0.0672    0.0758
  -15.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0715    0.0667    0.0982
  -15.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0993    0.0605    0.1235
  -15.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.1322    0.0470    0.1510
  -15.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.1692    0.0263    0.1797
  -15.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.2078    0.0081    0.2111
  -15.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.2232    0.0067    0.2259
  -15.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.2601   -0.0519    0.2393
  -15.0000   -5.0000  -10.0000   30.0  90.0   180.0    0.3541   -0.0796    0.3223
  -15.0000    0.0000  -10.0000   30.0  90.0   180.0    0.2757   -0.0449    0.2577
  -15.0000    5.0000  -10.0000   30.0  90.0   180.0    0.2581   -0.0558    0.2358
  -15.0000   10.0000  -10.0000   30.0  90.0   180.0    0.2168   -0.0511    0.1963
  -15.0000   15.0000  -10.0000   30.0  90.0   180.0    0.1654   -0.0569    0.1427
  -15.0000   20.0000  -10.0000   30.0  90.0   180.0    0.1089   -0.0621    0.0841
  -15.0000   25.0000  -10.0000   30.0  90.0   180.0    0.0591   -0.0626    0.0341
  -15.0000   30.0000  -10.0000   30.0  90.0   180.0    0.0193   -0.0596   -0.0045
  -15.0000   35.0000  -10.0000   30.0  90.0   180.0   -0.0103   -0.0543   -0.0320
  -15.0000   40.0000  -10.0000   30.0  90.0   180.0   -0.0309   -0.0484   -0.0503
  -15.0000   45.0000  -10.0000   30.0  90.0   180.0   -0.0445   -0.0430   -0.0617
  -15.0000   50.0000  -10.0000   30.0  90.0   180.0   -0.0530   -0.0384   -0.0683
  -15.0000   55.0000  -10.0000   30.0  90.0   180.0   -0.0576   -0.0347   -0.0715
  -15.0000   60.0000  -10.0000   30.0  90.0   180.0   -0.0596   -0.0317   -0.0723
  -15.0000   65.0000  -10.0000   30.0  90.0   180.0   -0.0597   -0.0291   -0.0713
  -15.0000   70.0000  -10.0000   30.0  90.0   180.0   -0.0584   -0.0270   -0.0692
  -15.0000   75.0000  -10.0000   30.0  90.0   180.0   -0.0564   -0.0251   -0.0664
  -15.0000   80.0000  -10.0000   30.0  90.0   180.0   -0.0537   -0.0234   -0.0631
  -15.0000   85.0000  -10.0000   30.0  90.0   180.0   -0.0508   -0.0219   -0.0596
  -15.0000   90.0000  -10.0000   30.0  90.0   180.0   -0.0477   -0.0205   -0.0559
  -15.0000   95.0000  -10.0000   30.0  90.0   180.0   -0.0447   -0.0192   -0.0523
  -15.0000  100.0000  -10.0000   30.0  90.0   180.0   -0.0416   -0.0180   -0.0488
  -10.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0249    0.0093   -0.0212
  -10.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0255    0.0119   -0.0208
  -10.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0259    0.0151   -0.0198
  -10.0000  -85.0000  -10.0000   30.0  90.0   180.0   -0.0258    0.0188   -0.0183
  -10.0000  -80.0000  -10.0000   30.0  90.0   180.0   -0.0251    0.0231   -0.0159
  -10.0000  -75.0000  -10.0000   30.0  90.0   180.0   -0.0236    0.0280   -0.0124
  -10.0000  -70.0000  -10.0000   30.0  90.0   180.0   -0.0209    0.0336   -0.0075
  -10.0000  -65.0000  -10.0000   30.0  90.0   180.0   -0.0168    0.0398   -0.0009
  -10.0000  -60.0000  -10.0000   30.0  90.0   180.0   -0.0106    0.0463    0.0079
  -10.0000  -55.0000  -10.0000   30.0  90.0   180.0   -0.0018    0.0527    0.0193
  -10.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0106    0.0586    0.0340
  -10.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0274    0.0629    0.0526
  -10.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0500    0.0644    0.0757
  -10.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0793    0.0615    0.1039
  -10.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.1159    0.0528    0.1370
  -10.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.1581    0.0377    0.1732
  -10.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.1999    0.0179    0.2070
  -10.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.2290   -0.0098    0.2251
  -10.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.2489   -0.0554    0.2267
  -10.0000   -5.0000  -10.0000   30.0  90.0   180.0    0.2908   -0.0742    0.2611
  -10.0000    0.0000  -10.0000   30.0  90.0   180.0    0.4701   -0.1165    0.4234
  -10.0000    5.0000  -10.0000   30.0  90.0   180.0    0.2770   -0.0716    0.2484
  -10.0000   10.0000  -10.0000   30.0  90.0   180.0    0.2429   -0.0048    0.2410
  -10.0000   15.0000  -10.0000   30.0  90.0   180.0    0.1860   -0.0096    0.1821
  -10.0000   20.0000  -10.0000   30.0  90.0   180.0    0.1205   -0.0094    0.1167
  -10.0000   25.0000  -10.0000   30.0  90.0   180.0    0.0674   -0.0128    0.0622
  -10.0000   30.0000  -10.0000   30.0  90.0   180.0    0.0244   -0.0155    0.0182
  -10.0000   35.0000  -10.0000   30.0  90.0   180.0   -0.0070   -0.0144   -0.0128
  -10.0000   40.0000  -10.0000   30.0  90.0   180.0   -0.0281   -0.0123   -0.0330
  -10.0000   45.0000  -10.0000   30.0  90.0   180.0   -0.0415   -0.0106   -0.0458
  -10.0000   50.0000  -10.0000   30.0  90.0   180.0   -0.0497   -0.0097   -0.0536
  -10.0000   55.0000  -10.0000   30.0  90.0   180.0   -0.0542   -0.0093   -0.0579
  -10.0000   60.0000  -10.0000   30.0  90.0   180.0   -0.0561   -0.0093   -0.0598
  -10.0000   65.0000  -10.0000   30.0  90.0   180.0   -0.0561   -0.0095   -0.0600
  -10.0000   70.0000  -10.0000   30.0  90.0   180.0   -0.0550   -0.0098   -0.0589
  -10.0000   75.0000  -10.0000   30.0  90.0   180.0   -0.0530   -0.0101   -0.0570
  -10.0000   80.0000  -10.0000   30.0  90.0   180.0   -0.0505   -0.0103   -0.0546
  -10.0000   85.0000  -10.0000   30.0  90.0   180.0   -0.0477   -0.0105   -0.0519
  -10.0000   90.0000  -10.0000   30.0  90.0   180.0   -0.0449   -0.0106   -0.0491
  -10.0000   95.0000  -10.0000   30.0  90.0   180.0   -0.0420   -0.0105   -0.0462
  -10.0000  100.0000  -10.0000   30.0  90.0   180.0   -0.0392   -0.0104   -0.0433
   -5.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0304    0.0039   -0.0288
   -5.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0318    0.0059   -0.0294
   -5.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0330    0.0083   -0.0296
   -5.0000  -85.0000  -10.0000   30.0  90.0   180.0   -0.0338    0.0113   -0.0293
   -5.0000  -80.0000  -10.0000   30.0  90.0   180.0   -0.0342    0.0147   -0.0283
   -5.0000  -75.0000  -10.0000   30.0  90.0   180.0   -0.0339    0.0188   -0.0264
   -5.0000  -70.0000  -10.0000   30.0  90.0   180.0   -0.0326    0.0234   -0.0233
   -5.0000  -65.0000  -10.0000   30.0  90.0   180.0   -0.0299    0.0285   -0.0185
   -5.0000  -60.0000  -10.0000   30.0  90.0   180.0   -0.0253    0.0339   -0.0117
   -5.0000  -55.0000  -10.0000   30.0  90.0   180.0   -0.0180    0.0394   -0.0023
   -5.0000  -50.0000  -10.0000   30.0  90.0   180.0   -0.0071    0.0444    0.0107
   -5.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0087    0.0482    0.0280
   -5.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0308    0.0499    0.0507
   -5.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0606    0.0482    0.0799
   -5.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.0989    0.0416    0.1155
   -5.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.1442    0.0286    0.1557
   -5.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.1915    0.0061    0.1940
   -5.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.2328   -0.0312    0.2203
   -5.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.2667   -0.0840    0.2331
   -5.0000   -5.0000  -10.0000   30.0  90.0   180.0    0.3031   -0.1149    0.2572
   -5.0000    0.0000  -10.0000   30.0  90.0   180.0    0.3200   -0.0502    0.2999
   -5.0000    5.0000  -10.0000   30.0  90.0   180.0    0.4332   -0.0986    0.3937
   -5.0000   10.0000  -10.0000   30.0  90.0   180.0    0.3400   -0.0174    0.3330
   -5.0000   15.0000  -10.0000   30.0  90.0   180.0    0.2245    0.0138    0.2300
   -5.0000   20.0000  -10.0000   30.0  90.0   180.0    0.1599    0.0473    0.1788
   -5.0000   25.0000  -10.0000   30.0  90.0   180.0    0.1042    0.0358    0.1185
   -5.0000   30.0000  -10.0000   30.0  90.0   180.0    0.0514    0.0268    0.0621
   -5.0000   35.0000  -10.0000   30.0  90.0   180.0    0.0142    0.0256    0.0244
   -5.0000   40.0000  -10.0000   30.0  90.0   180.0   -0.0098    0.0242   -0.0001
   -5.0000   45.0000  -10.0000   30.0  90.0   180.0   -0.0256    0.0216   -0.0170
   -5.0000   50.0000  -10.0000   30.0  90.0   180.0   -0.0360    0.0187   -0.0285
   -5.0000   55.0000  -10.0000   30.0  90.0   180.0   -0.0423    0.0157   -0.0360
   -5.0000   60.0000  -10.0000   30.0  90.0   180.0   -0.0456    0.0127   -0.0405
   -5.0000   65.0000  -10.0000   30.0  90.0   180.0   -0.0468    0.0098   -0.0429
   -5.0000   70.0000  -10.0000   30.0  90.0   180.0   -0.0467    0.0071   -0.0439
   -5.0000   75.0000  -10.0000   30.0  90.0   180.0   -0.0456    0.0046   -0.0438
   -5.0000   80.0000  -10.0000   30.0  90.0   180.0   -0.0440    0.0025   -0.0430
   -5.0000   85.0000  -10.0000   30.0  90.0   180.0   -0.0419    0.0007   -0.0417
   -5.0000   90.0000  -10.0000   30.0  90.0   180.0   -0.0397   -0.0008   -0.0400
   -5.0000   95.0000  -10.0000   30.0  90.0   180.0   -0.0374   -0.0020   -0.0382
   -5.0000  100.0000  -10.0000   30.0  90.0   180.0   -0.0351   -0.0030   -0.0363
    0.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0348   -0.0024   -0.0357
    0.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0367   -0.0012   -0.0372
    0.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0385    0.0003   -0.0384
    0.0000  -85.0000  -10.0000   30.0  90.0   180.0   -0.0400    0.0022   -0.0391
    0.0000  -80.0000  -10.0000   30.0  90.0   180.0   -0.0411    0.0045   -0.0393
    0.0000  -75.0000  -10.0000   30.0  90.0   180.0   -0.0416    0.0071   -0.0387
    0.0000  -70.0000  -10.0000   30.0  90.0   180.0   -0.0411    0.0102   -0.0371
    0.0000  -65.0000  -10.0000   30.0  90.0   180.0   -0.0393    0.0136   -0.0339
    0.0000  -60.0000  -10.0000   30.0  90.0   180.0   -0.0355    0.0172   -0.0287
    0.0000  -55.0000  -10.0000   30.0  90.0   180.0   -0.0290    0.0207   -0.0207
    0.0000  -50.0000  -10.0000   30.0  90.0   180.0   -0.0187    0.0237   -0.0092
    0.0000  -45.0000  -10.0000   30.0  90.0   180.0   -0.0032    0.0257    0.0071
    0.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0190    0.0261    0.0294
    0.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0496    0.0238    0.0591
    0.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.0895    0.0178    0.0967
    0.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.1379    0.0061    0.1404
    0.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.1908   -0.0149    0.1848
    0.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.2410   -0.0499    0.2211
    0.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.2810   -0.0992    0.2414
    0.0000   -5.0000  -10.0000   30.0  90.0   180.0    0.3021   -0.1458    0.2438
    0.0000    0.0000  -10.0000   30.0  90.0   180.0    0.2944   -0.1721    0.2256
    0.0000    5.0000  -10.0000   30.0  90.0   180.0    0.3261   -0.1741    0.2564
    0.0000   10.0000  -10.0000   30.0  90.0   180.0    0.3885   -0.1012    0.3480
    0.0000   15.0000  -10.0000   30.0  90.0   180.0    0.3306   -0.0191    0.3229
    0.0000   20.0000  -10.0000   30.0  90.0   180.0    0.2295    0.0567    0.2521
    0.0000   25.0000  -10.0000   30.0  90.0   180.0    0.1632    0.0325    0.1762
    0.0000   30.0000  -10.0000   30.0  90.0   180.0    0.0911    0.0432    0.1084
    0.0000   35.0000  -10.0000   30.0  90.0   180.0    0.0511    0.0529    0.0723
    0.0000   40.0000  -10.0000   30.0  90.0   180.0    0.0233    0.0510    0.0437
    0.0000   45.0000  -10.0000   30.0  90.0   180.0    0.0023    0.0461    0.0207
    0.0000   50.0000  -10.0000   30.0  90.0   180.0   -0.0127    0.0413    0.0038
    0.0000   55.0000  -10.0000   30.0  90.0   180.0   -0.0225    0.0364   -0.0080
    0.0000   60.0000  -10.0000   30.0  90.0   180.0   -0.0287    0.0315   -0.0161
    0.0000   65.0000  -10.0000   30.0  90.0   180.0   -0.0322    0.0266   -0.0216
    0.0000   70.0000  -10.0000   30.0  90.0   180.0   -0.0340    0.0220   -0.0253
    0.0000   75.0000  -10.0000   30.0  90.0   180.0   -0.0346    0.0177   -0.0275
    0.0000   80.0000  -10.0000   30.0  90.0   180.0   -0.0344    0.0140   -0.0288
    0.0000   85.0000  -10.0000   30.0  90.0   180.0   -0.0336    0.0108   -0.0293
    0.0000   90.0000  -10.0000   30.0  90.0   180.0   -0.0325    0.0081   -0.0292
    0.0000   95.0000  -10.0000   30.0  90.0   180.0   -0.0311    0.0058   -0.0288
    0.0000  100.0000  -10.0000   30.0  90.0   180.0   -0.0296    0.0039   -0.0280
    5.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0378   -0.0092   -0.0415
    5.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0400   -0.0089   -0.0435
    5.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0420   -0.0084   -0.0454
    5.0000  -85.0000  -10.0000   30.0  90.0   180.0   -0.0439   -0.0078   -0.0470
    5.0000  -80.0000  -10.0000   30.0  90.0   180.0   -0.0452   -0.0069   -0.0480
    5.0000  -75.0000  -10.0000   30.0  90.0   180.0   -0.0460   -0.0058   -0.0483
    5.0000  -70.0000  -10.0000   30.0  90.0   180.0   -0.0457   -0.0046   -0.0475
    5.0000  -65.0000  -10.0000   30.0  90.0   180.0   -0.0439   -0.0031   -0.0452
    5.0000  -60.0000  -10.0000   30.0  90.0   180.0   -0.0401   -0.0017   -0.0408
    5.0000  -55.0000  -10.0000   30.0  90.0   180.0   -0.0333   -0.0005   -0.0335
    5.0000  -50.0000  -10.0000   30.0  90.0   180.0   -0.0225    0.0002   -0.0224
    5.0000  -45.0000  -10.0000   30.0  90.0   180.0   -0.0062    0.0002   -0.0061
    5.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0172   -0.0010    0.0168
    5.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0492   -0.0036    0.0478
    5.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.0907   -0.0082    0.0874
    5.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.1407   -0.0160    0.1343
    5.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.1947   -0.0291    0.1831
    5.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.2440   -0.0516    0.2234
    5.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.2760   -0.0876    0.2409
    5.0000   -5.0000  -10.0000   30.0  90.0   180.0    0.2791   -0.1387    0.2236
    5.0000    0.0000  -10.0000   30.0  90.0   180.0    0.2619   -0.1977    0.1828
    5.0000    5.0000  -10.0000   30.0  90.0   180.0    0.2615   -0.2192    0.1738
    5.0000   10.0000  -10.0000   30.0  90.0   180.0    0.2675   -0.1858    0.1931
    5.0000   15.0000  -10.0000   30.0  90.0   180.0    0.3698   -0.0909    0.3335
    5.0000   20.0000  -10.0000   30.0  90.0   180.0    0.4369   -0.0820    0.4041
    5.0000   25.0000  -10.0000   30.0  90.0   180.0    0.1739   -0.0647    0.1480
    5.0000   30.0000  -10.0000   30.0  90.0   180.0    0.1262    0.0422    0.1431
